scope,metric,label,output,assessment,existing_math,gap_codes,contract_notes,source,symbol,line,windows,reference_state
fear,daily_basic_volume_ratio_median,,dated series / panel,G,median(volume_ratio across stocks),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_daily_basic,373,,conditional on available local inputs; source reviewed
fear,limit_up_count,,dated series / panel,G,count(limit_list_d.limit=U),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_limit_stress,396,,conditional on available local inputs; source reviewed
fear,limit_down_count,,dated series / panel,G,count(limit_list_d.limit=D),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_limit_stress,396,,conditional on available local inputs; source reviewed
fear,failed_board_count,,dated series / panel,G,count(limit_list_d.limit=Z),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_limit_stress,396,,conditional on available local inputs; source reviewed
fear,failed_board_rate,,dated series / panel,G,failed_board_count / (limit_up_count + failed_board_count),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_limit_stress,396,,conditional on available local inputs; source reviewed
fear,limit_down_to_up_ratio,,dated series / panel,G,limit_down_count / limit_up_count,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_limit_stress,396,,conditional on available local inputs; source reviewed
fear,limit_down_value_ratio,,dated series / panel,G,sum(float_mv of limit-down stocks) / total_circ_mv,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_limit_stress,396,,conditional on available local inputs; source reviewed
fear,tdx_down_ratio,,dated series / panel,C,down_num / (up_num + down_num),,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_tdx_stress,433,,conditional on available local inputs; source reviewed
fear,tdx_limit_down_ratio,,dated series / panel,C,limit_down_num / (up_num + down_num),,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_tdx_stress,433,,conditional on available local inputs; source reviewed
fear,tdx_main_net_amount_rate,,dated series / panel,C,bm_net / (amount * 10000),,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_tdx_stress,433,,conditional on available local inputs; source reviewed
fear,tdx_main_buy_net_amount_rate,,dated series / panel,C,bm_buy_net / (amount * 10000),,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_tdx_stress,433,,conditional on available local inputs; source reviewed
fear,realized_volatility,,dated series / panel,C,"aligned log returns -> rolling_std(ddof=1,minp)*sqrt(ann)",,数学足够；收益首行对齐、min_periods计数与dropna(close)轴保留需按源端。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_realized_stress,464,,conditional on available local inputs; source reviewed
fear,downside_volatility,,dated series / panel,C,"rolling_apply(std_where(log_r,log_r<0),window,minp) with negative valid-count gate",,这里是负收益子集std，区别于核心period DownsideVolatility；min_periods必须计负子集而非所有r。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_realized_stress,464,,conditional on available local inputs; source reviewed
fear,max_drawdown,,dated series / panel,C,"rolling_apply(min_value(drawdown_series(close)),window,minp)",,每个窗口重置峰值，已有能力；源端事先dropna(close)，不可直接使用全样本累计回撤再rolling_min。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_realized_stress,464,,conditional on available local inputs; source reviewed
fear,return_over_window,,dated series / panel,C,close / close.shift(window) - 1,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_realized_stress,464,,conditional on available local inputs; source reviewed
fear,margin_balance,,dated series / panel,G,sum(rzrqye) or sum(rzye+rqye),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_margin_stress,499,,conditional on available local inputs; source reviewed
fear,margin_balance_change_pct,,dated series / panel,G,margin_balance / margin_balance.shift(1) - 1,G4;K2,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_margin_stress,499,,conditional on available local inputs; source reviewed
fear,margin_repay_buy_ratio,,dated series / panel,G,sum(rzche) / sum(rzmre),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_margin_stress,499,,conditional on available local inputs; source reviewed
fear,margin_short_sell_to_inventory,,dated series / panel,G,sum(rqmcl) / sum(rqyl),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_margin_stress,499,,conditional on available local inputs; source reviewed
fear,margin_detail_balance,,dated series / panel,C,rzrqye or rzye+rqye by stock,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_margin_stress,499,,conditional on available local inputs; source reviewed
fear,margin_detail_repay_buy_ratio,,dated series / panel,C,rzche / rzmre by stock,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_margin_stress,499,,conditional on available local inputs; source reviewed
fear,north_money,,dated series / panel,D,north_money from moneyflow_hsgt,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_flow_stress,551,,conditional on available local inputs; source reviewed
fear,north_money_5d_sum,,dated series / panel,C,"rolling_apply(sum_where(x,finite_mask(x)),window,1)",,已有滚动子图可组合；全部缺失窗口NaN；专用rolling_sum只是后续性能选择。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_flow_stress,551,,conditional on available local inputs; source reviewed
fear,north_money_20d_sum,,dated series / panel,C,"rolling_apply(sum_where(x,finite_mask(x)),window,1)",,已有滚动子图可组合；全部缺失窗口NaN；专用rolling_sum只是后续性能选择。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_flow_stress,551,,conditional on available local inputs; source reviewed
fear,north_outflow_streak,,dated series / panel,C,"index - cumulative_max(where(x<0,0,index)); index=cumulative_sum(ones)",,可组合当前连续天数；max_consecutive_true仅是区间最大长度，不能同名替换；缺失重置0。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_flow_stress,551,,conditional on available local inputs; source reviewed
fear,market_main_net_amount,,dated series / panel,D,net_amount from moneyflow_mkt_dc,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_flow_stress,551,,conditional on available local inputs; source reviewed
fear,market_main_net_amount_rate,,dated series / panel,D,net_amount_rate from moneyflow_mkt_dc,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_flow_stress,551,,conditional on available local inputs; source reviewed
fear,industry_main_net_amount,,dated series / panel,D,net_amount from industry/concept moneyflow sources,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_flow_stress,551,,conditional on available local inputs; source reviewed
fear,industry_main_net_amount_rate,,dated series / panel,D,net_amount_rate from industry/concept moneyflow sources,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_flow_stress,551,,conditional on available local inputs; source reviewed
fear,etf_share_change_pct,,dated series / panel,C,share / share.shift(1) - 1,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_etf_flow_stress,589,,conditional on available local inputs; source reviewed
fear,etf_size_change_pct,,dated series / panel,C,total_size / total_size.shift(1) - 1,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_etf_flow_stress,589,,conditional on available local inputs; source reviewed
fear,futures_basis,,dated series / panel,C,futures_close / spot_index_close - 1,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_futures_basis,616,,conditional on available local inputs; source reviewed
fear,futures_oi_change,,dated series / panel,C,oi_chg or oi.diff by future contract,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_futures_basis,616,,conditional on available local inputs; source reviewed
fear,option_put_call_volume_ratio,,dated series / panel,G,sum(put.vol) / sum(call.vol),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_put_call_amount_ratio,,dated series / panel,G,sum(put.amount) / sum(call.amount),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_put_call_oi_ratio,,dated series / panel,G,sum(put.oi) / sum(call.oi),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_put_otm_volume_share,,dated series / panel,G,sum(OTM put vol) / sum(all put vol),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_atm_iv,,dated series / panel,B,log/exp/sqrt/arithmetic + normal CDF + bounded root solve + selection/reduction,G4;G6,缺normal_cdf/erf与原生有界求根；BS价格和Delta是组合公式，IV反解是迭代内核。25delta需最近期限/最近delta选择及确定性并列规则。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_put_wing_iv_spread,,dated series / panel,B,log/exp/sqrt/arithmetic + normal CDF + bounded root solve + selection/reduction,G4;G6,缺normal_cdf/erf与原生有界求根；BS价格和Delta是组合公式，IV反解是迭代内核。25delta需最近期限/最近delta选择及确定性并列规则。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_call_wing_iv_spread,,dated series / panel,B,log/exp/sqrt/arithmetic + normal CDF + bounded root solve + selection/reduction,G4;G6,缺normal_cdf/erf与原生有界求根；BS价格和Delta是组合公式，IV反解是迭代内核。25delta需最近期限/最近delta选择及确定性并列规则。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_25d_put_call_skew,,dated series / panel,B,log/exp/sqrt/arithmetic + normal CDF + bounded root solve + selection/reduction,G4;G6,缺normal_cdf/erf与原生有界求根；BS价格和Delta是组合公式，IV反解是迭代内核。25delta需最近期限/最近delta选择及确定性并列规则。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_vix_like_30d,,dated series / panel,G,paired strike selection + sorted gather + deltaK weighted sum + maturity interpolation,G4;G5;G6,VIX公式不需要IV，但当前技能脚本先取成功IV样本再构造VIX，所以逐行复现还依赖IV求根。数学求和/线性插值已有，缺链路组织和排序选择；不建议新增整块VIX黑盒。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
fear,option_vix_term_slope,,dated series / panel,G,paired strike selection + sorted gather + deltaK weighted sum + maturity interpolation,G4;G5;G6,VIX公式不需要IV，但当前技能脚本先取成功IV样本再构造VIX，所以逐行复现还依赖IV求根。数学求和/线性插值已有，缺链路组织和排序选择；不建议新增整块VIX黑盒。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_fear_indicators.py,calc_option_sentiment,800,,conditional on available local inputs; source reviewed
crowding,stock_amount_share,,dated series / panel,G,stock_amount_yuan / total_A_share_amount_yuan,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_amount_to_circ_mv,,dated series / panel,C,daily.amount_yuan / daily_basic.circ_mv_yuan,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_amount_ma_ratio,,dated series / panel,C,"amount_yuan / rolling_mean(amount_yuan, N)",,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_amihud_illiquidity,,dated series / panel,C,abs(return) / amount_yuan,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_return_over_window,,dated series / panel,C,close / close.shift(N) - 1,K2,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。 原始输入可用rolling_apply组合对齐shift；pct_change的缺失前填充行为取决于当前Pandas实现，必须冻结该契约；直接已有oi_chg时只透传。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_turnover_rate,,dated series / panel,D,daily_basic.turnover_rate,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_turnover_rate_f,,dated series / panel,D,daily_basic.turnover_rate_f,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_volume_ratio,,dated series / panel,D,daily_basic.volume_ratio,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_pe_ttm_rolling_pctile,,dated series / panel,C,"rolling_apply(count(valid & x<=last_valid)/count(valid),window,minp)",,脚本比较的是窗口最后有限值；可用位置序列+max_value+value_at找到最后有限值。不缺rank原语；窗口末行NaN仍可输出。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,stock_pb_rolling_pctile,,dated series / panel,C,"rolling_apply(count(valid & x<=last_valid)/count(valid),window,minp)",,脚本比较的是窗口最后有限值；可用位置序列+max_value+value_at找到最后有限值。不缺rank原语；窗口末行NaN仍可输出。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,market_top_pct_amount_share,,dated series / panel,G,sum(amount_yuan of top p% stocks) / total_A_share_amount_yuan; quantile threshold + sum_where + tie count (or future top_k),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 Top-K标量和可组合，不能仅因没有sort就判数学不可算。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,market_top_n_amount_share,,dated series / panel,G,sum(amount_yuan of top N stocks) / total_A_share_amount_yuan; quantile threshold + sum_where + tie count (or future top_k),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 Top-K标量和可组合，不能仅因没有sort就判数学不可算。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,market_amount_hhi,,dated series / panel,G,sum((stock_amount_yuan / total_A_share_amount_yuan)^2),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,market_turnover_rate,,dated series / panel,G,total_A_share_amount_yuan / total_circ_mv_yuan,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_and_market_trade,367,,conditional on available local inputs; source reviewed
crowding,industry_amount_share,,dated series / panel,G,industry_amount_yuan / sum(industry_amount_yuan),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_direct_industry_crowding,461,,conditional on available local inputs; source reviewed
crowding,industry_amount_ma_ratio,,dated series / panel,C,"industry_amount_yuan / rolling_mean(industry_amount_yuan, 20)",,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_direct_industry_crowding,461,,conditional on available local inputs; source reviewed
crowding,industry_turnover_rate,,dated series / panel,D,industry_or_board turnover_rate,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_direct_industry_crowding,461,,conditional on available local inputs; source reviewed
crowding,industry_relative_turnover,,dated series / panel,G,industry_turnover_rate / average_industry_turnover_rate,G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_direct_industry_crowding,461,,conditional on available local inputs; source reviewed
crowding,industry_top3_amount_share,,dated series / panel,G,sum(amount_yuan of top 3 industries/boards) / total_industry_amount_yuan; quantile threshold + sum_where + tie count (or future top_k),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 Top-K标量和可组合，不能仅因没有sort就判数学不可算。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_direct_industry_crowding,461,,conditional on available local inputs; source reviewed
crowding,industry_amount_hhi,,dated series / panel,G,sum((industry_amount_yuan / total_industry_amount_yuan)^2),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_direct_industry_crowding,461,,conditional on available local inputs; source reviewed
crowding,industry_stock_amount_hhi,,dated series / panel,G,sum((stock_amount_yuan / industry_stock_amount_yuan)^2),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_to_industry_crowding,527,,conditional on available local inputs; source reviewed
crowding,industry_top5_stock_amount_share,,dated series / panel,G,sum(amount_yuan of top 5 stocks inside industry) / industry_stock_amount_yuan; quantile threshold + sum_where + tie count (or future top_k),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。 Top-K标量和可组合，不能仅因没有sort就判数学不可算。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_to_industry_crowding,527,,conditional on available local inputs; source reviewed
crowding,industry_avg_turnover_rate_f,,dated series / panel,G,mean(stock turnover_rate_f inside industry),G4,单组数值归约已有；当前interval DAG不绑定asset矩阵/稳定类别/分组广播，不能把逐组Python循环当成一体化原生图。输入表对齐及成员PIT属上游。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_stock_to_industry_crowding,527,,conditional on available local inputs; source reviewed
crowding,stock_main_net_amount_rate,,dated series / panel,C,moneyflow.net_mf_amount / daily.amount_yuan,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_moneyflow_crowding,564,,conditional on available local inputs; source reviewed
crowding,market_main_net_amount_rate,,dated series / panel,D,moneyflow_mkt_dc.net_amount_rate,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_moneyflow_crowding,564,,conditional on available local inputs; source reviewed
crowding,industry_main_net_amount_rate,,dated series / panel,D,industry/concept net_amount_rate,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_moneyflow_crowding,564,,conditional on available local inputs; source reviewed
crowding,stock_margin_balance_to_circ_mv,,dated series / panel,C,margin_detail.rzrqye / circ_mv_yuan,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,stock_margin_buy_to_amount,,dated series / panel,C,margin_detail.rzmre / daily.amount_yuan,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
crowding,stock_margin_repay_buy_ratio,,dated series / panel,C,margin_detail.rzche / margin_detail.rzmre,,输入已完成同日/同标的对齐、单位规范化后，现有算术/归约可表达；不是原始表到最终结果的替代实现。,/Users/chenjunming/.codex/skills/metrics-factory/scripts/run_a_share_crowding_indicators.py,calc_leverage_crowding,598,,conditional on available local inputs; source reviewed
